SKU,url,name,Unit,QTY on Hand,Our Price,Selling Price,KM PRICE,Account,Taxable?,Description,Cost Price,Account.1,Owner Type,Equipment Category,image_url
727841833515,https://kmrentaleq.com/Overhead-Fabric-12-x20-China-Silk-1-4-Stop.html,Overhead Fabric | 12'x20' | China Silk | 1/4 Stop,Rental Duration (hr),2,,$45.00,$45.00,Rental Sales,Yes,,$27.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/GP1217-1-05.jpg
452047625483,https://kmrentaleq.com/Overhead-Fabric-12-x20-China-Silk-1-Stop.html,Overhead Fabric | 12'x20' | China Silk | 1 Stop,Rental Duration (hr),2,,$45.00,$45.00,Rental Sales,Yes,,$27.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/GP1217-1-06.jpg
800783021497,https://kmrentaleq.com/Overhead-Fabric-12-x20-Halo-Silk-1-1-2-Stop.html,Overhead Fabric | 12'x20' | Halo Silk 1-1/2 Stop,Rental Duration (hr),2,,$45.00,$45.00,Rental Sales,Yes,,$27.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/LT3192-1-01.jpg
135896183994,https://kmrentaleq.com/Overhead-Fabric-12-x20-Solid-Black-Velvet.html,Overhead Fabric | 12'x20' | Solid | Black Velvet,Rental Duration (hr),2,,$65.00,$65.00,Rental Sales,Yes,,$39.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/CM1575-1.jpg
145681348196,https://kmrentaleq.com/Overhead-Fabric-12-x20-Solid-Black.html,Overhead Fabric | 12'x20' | Solid | Black,Rental Duration (hr),2,,$30.00,$30.00,Rental Sales,Yes,,$18.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/GP1193-1.jpg
853795895957,https://kmrentaleq.com/Overhead-Fabric-12ftx12ft-Magic-Cloth.html,Overhead Fabric | 12ftx12ft | Magic Cloth |,Rental Duration (hr),2,,$45.00,$45.00,Rental Sales,Yes,,$27.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/magic%20cloth%202.jpg
123077003535,https://kmrentaleq.com/Overhead-Fabric-12x12-1-4-Stop-Silk-White.html,Overhead Fabric | 12x12' | 1/4 Stop Silk | White,Rental Duration (hr),2,,$20.00,$20.00,Rental Sales,Yes,,$12.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/GP1217-1-01.jpg
151197823237,https://kmrentaleq.com/Overhead-Fabric-12x12-1-Stop-Silk-White.html,Overhead Fabric | 12x12' | 1 Stop Silk | White,Rental Duration (hr),2,,$25.00,$25.00,Rental Sales,Yes,,$15.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/GP1217-1-02.jpg
136557359201,https://kmrentaleq.com/Overhead-Fabric-12x12-Art-Silk-1-Stop-White.html,Overhead Fabric | 12x12' | Art Silk 1 Stop | White,Rental Duration (hr),2,,$20.00,$20.00,Rental Sales,Yes,,$12.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/LT3192-1.jpg
179390877689,https://kmrentaleq.com/Overhead-Fabric-12x12-Bleached-Muslin.html,Overhead Fabric | 12x12' | Bleached Muslin,Rental Duration (hr),2,,$30.00,$30.00,Rental Sales,Yes,,$18.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/GP1218-1.JPG
117710207338,https://kmrentaleq.com/Overhead-Fabric-12x12-Blue-Screen.html,Overhead Fabric | 12x12' | Blue Screen,Rental Duration (hr),2,,$20.00,$20.00,Rental Sales,Yes,,$12.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/GP1532-1.jpg
158645244302,https://kmrentaleq.com/Overhead-Fabric-12x12-China-Silk-1-4-Stop.html,Overhead Fabric | 12x12' | China Silk | 1/4 Stop,Rental Duration (hr),2,,$25.00,$25.00,Rental Sales,Yes,,$15.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/GP1217-1-04.jpg
998379465468,https://kmrentaleq.com/Overhead-Fabric-12x12-China-Silk-White.html,Overhead Fabric | 12x12' | China Silk | White,Rental Duration (hr),2,,$25.00,$25.00,Rental Sales,Yes,,$15.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/GP1217-1.jpg
170344264484,https://kmrentaleq.com/Overhead-Fabric-12x12-Double-Net-Black.html,Overhead Fabric | 12x12' | Double Net | Black,Rental Duration (hr),2,,$30.00,$30.00,Rental Sales,Yes,,$18.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/GP1191-1.jpg
176437501660,https://kmrentaleq.com/Overhead-Fabric-12x12-Green-Screen.html,Overhead Fabric | 12x12' | Green Screen,Rental Duration (hr),2,,$30.00,$30.00,Rental Sales,Yes,,$18.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/GP1194-1.jpg
483744881824,https://kmrentaleq.com/Overhead-Fabric-12x12-Grid-Cloth.html,Overhead Fabric | 12x12' | Grid Cloth,Rental Duration (hr),2,,$20.00,$20.00,Rental Sales,Yes,,$12.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/GP1512-1.JPG
523439006775,https://kmrentaleq.com/Overhead-Fabric-12x12-Griffolyn-Black-White.html,Overhead Fabric | 12x12' | Griffolyn | Black/White,Rental Duration (hr),2,,$20.00,$20.00,Rental Sales,Yes,,$12.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/GP1189-1.JPG
757358523668,https://kmrentaleq.com/Overhead-Fabric-12x12-Halo-Silk-1-Stop-White.html,Overhead Fabric | 12x12' | Halo Silk 1 Stop | White,Rental Duration (hr),2,,$25.00,$25.00,Rental Sales,Yes,,$15.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/LT3192-1-03.jpg
681761031262,https://kmrentaleq.com/Overhead-Fabric-12x12-Hi-Lite.html,Overhead Fabric | 12x12' | Hi-Lite,Rental Duration (hr),2,,$45.00,$45.00,Rental Sales,Yes,,$27.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/LT3416-1.JPG
491485905452,https://kmrentaleq.com/Overhead-Fabric-12x12-Lite-Grid.html,Overhead Fabric | 12x12' | Lite Grid,Rental Duration (hr),2,,$15.00,$15.00,Rental Sales,Yes,,$9.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/GP1512-1-02.JPG
963944287290,https://kmrentaleq.com/Overhead-Fabric-12x12-Quarter-Grid.html,Overhead Fabric | 12x12' | Quarter Grid,Rental Duration (hr),2,,$15.00,$15.00,Rental Sales,Yes,,$9.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/GP1512-1-01.JPG
188195403689,https://kmrentaleq.com/Overhead-Fabric-12x12-Silk-Black.html,Overhead Fabric | 12x12' | Silk | Black,Rental Duration (hr),2,,$25.00,$25.00,Rental Sales,Yes,,$15.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/GP1015-1-01.jpg
180457489500,https://kmrentaleq.com/Overhead-Fabric-12x12-Silver-White.html,Overhead Fabric | 12x12' | Silver/White,Rental Duration (hr),2,,$15.00,$15.00,Rental Sales,Yes,,$9.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/GP1014-1.jpg
179431869873,https://kmrentaleq.com/Overhead-Fabric-12x12-Single-Net-Black.html,Overhead Fabric | 12x12' | Single Net | Black,Rental Duration (hr),2,,$20.00,$20.00,Rental Sales,Yes,,$12.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/GP1191-1-01.jpg
126113513765,https://kmrentaleq.com/Overhead-Fabric-12x12-Solid-Black.html,Overhead Fabric | 12x12' | Solid | Black,Rental Duration (hr),2,,$20.00,$20.00,Rental Sales,Yes,,$12.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/GP1015-1.jpg
115443312737,https://kmrentaleq.com/Overhead-Fabric-12x12-Ultra-Bounce-White-Black.html,Overhead Fabric | 12x12' | Ultra Bounce | White/Black,Rental Duration (hr),2,,$20.00,$20.00,Rental Sales,Yes,,$12.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/CM1587-1.jpg
104380420362,https://kmrentaleq.com/Overhead-Fabric-12x12-Un-Bleached-Muslin.html,Overhead Fabric | 12x12' | Un-Bleached Muslin,Rental Duration (hr),2,,$30.00,$30.00,Rental Sales,Yes,,$18.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/VD1291-1.jpg
384292795247,https://kmrentaleq.com/Overhead-Fabric-20-x20-Bleached-Muslin.html,Overhead Fabric | 20'x20' | Bleached Muslin,Rental Duration (hr),2,,$60.00,$60.00,Rental Sales,Yes,,$36.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/GP1218-1-01.JPG
180665428354,https://kmrentaleq.com/Overhead-Fabric-20-x20-China-1-4-Stop-Silk-White.html,Overhead Fabric | 20'x20' | China 1/4 Stop Silk | White,Rental Duration (hr),2,,$55.00,$55.00,Rental Sales,Yes,,$33.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/GP1217-1-08.jpg
109460510817,https://kmrentaleq.com/Overhead-Fabric-20-x20-China-Full-Stop-Silk-White.html,Overhead Fabric | 20'x20' | China Full Stop Silk | White,Rental Duration (hr),2,,$55.00,$55.00,Rental Sales,Yes,,$33.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/GP1217-1-07.jpg
538616673190,https://kmrentaleq.com/Overhead-Fabric-20-x20-Double-Net.html,Overhead Fabric | 20'x20' | Double Net,Rental Duration (hr),2,,$60.00,$60.00,Rental Sales,Yes,,$36.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/GP1191-1-03.jpg
986748675824,https://kmrentaleq.com/Overhead-Fabric-20-x20-Grid-Cloth-1-4-stop.html,Overhead Fabric | 20'x20' | Grid Cloth | 1/4 stop,Rental Duration (hr),2,,$60.00,$60.00,Rental Sales,Yes,,$36.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/GP1512-1-03.JPG
936442913374,https://kmrentaleq.com/Overhead-Fabric-20-x20-Grid-Cloth.html,Overhead Fabric | 20'x20' | Grid Cloth,Rental Duration (hr),2,,$55.00,$55.00,Rental Sales,Yes,,$33.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/GP1512-1-04.JPG
157502857763,https://kmrentaleq.com/Overhead-Fabric-20-x20-Griffolyn-Black-White.html,Overhead Fabric | 20'x20' | Griffolyn | Black/White,Rental Duration (hr),2,,$60.00,$60.00,Rental Sales,Yes,,$36.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/GP1189-1-01.JPG
152828486638,https://kmrentaleq.com/Overhead-Fabric-20-x20-Halo-Silk-1-Stop-White.html,Overhead Fabric | 20'x20' | Halo Silk | 1 Stop | White,Rental Duration (hr),2,,$55.00,$55.00,Rental Sales,Yes,,$33.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/LT3192-1-02.jpg
153126867971,https://kmrentaleq.com/Overhead-Fabric-20-x20-Single-Net.html,Overhead Fabric | 20'x20' | Single Net,Rental Duration (hr),2,,$60.00,$60.00,Rental Sales,Yes,,$36.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/GP1191-1-02.jpg
132354915133,https://kmrentaleq.com/Overhead-Fabric-20-x20-Solid-Black.html,Overhead Fabric | 20'x20' | Solid | Black,Rental Duration (hr),2,,$60.00,$60.00,Rental Sales,Yes,,$36.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/GP1015-1-02.jpg
390197467797,https://kmrentaleq.com/Overhead-Fabric-20-x20-Ultra-Bounce.html,Overhead Fabric | 20'x20' | Ultra Bounce,Rental Duration (hr),2,,$60.00,$60.00,Rental Sales,Yes,,$36.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/CM1587-1-01.jpg
184024621772,https://kmrentaleq.com/Overhead-Fabric-20-x20-Unbleached-Muslin.html,Overhead Fabric | 20'x20' | Unbleached Muslin,Rental Duration (hr),2,,$60.00,$60.00,Rental Sales,Yes,,$36.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/VD1291-1-01.jpg
402266699625,https://kmrentaleq.com/Overhead-Fabric-6x6-1-1-2-Stop-Halo-Silk.html,Overhead Fabric | 6x6' | 1 1/2 Stop | Halo Silk,Rental Duration (hr),2,,$10.00,$10.00,Rental Sales,Yes,,$6.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/LT3192-1-04.jpg
175098925153,https://kmrentaleq.com/Overhead-Fabric-6x6-1-4-Grid-Cloth.html,Overhead Fabric | 6x6' | 1/4 Grid Cloth,Rental Duration (hr),2,,$20.00,$20.00,Rental Sales,Yes,,$12.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/GP1512-1-07.JPG
574817462843,https://kmrentaleq.com/Overhead-Fabric-6x6-1-4-Stop-Silk-White.html,Overhead Fabric | 6x6' | 1/4 Stop Silk | White,Rental Duration (hr),2,,$10.00,$10.00,Rental Sales,Yes,,$6.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/GP1217-1-09.jpg
309473674853,https://kmrentaleq.com/Overhead-Fabric-6x6-1-Stop-Silk-White.html,Overhead Fabric | 6x6' | 1 Stop Silk | White,Rental Duration (hr),2,,$10.00,$10.00,Rental Sales,Yes,,$6.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/GP1217-1-10.jpg
710703073973,https://kmrentaleq.com/Overhead-Fabric-6x6-Double-Net-Black.html,Overhead Fabric | 6x6' | Double Net | Black,Rental Duration (hr),2,,$10.00,$10.00,Rental Sales,Yes,,$6.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/GP1191-1-05.jpg
912848162288,https://kmrentaleq.com/Overhead-Fabric-6x6-Grid-Cloth-Lite.html,Overhead Fabric | 6x6' | Grid Cloth Lite,Rental Duration (hr),2,,$20.00,$20.00,Rental Sales,Yes,,$12.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/GP1512-1-05.JPG
531513082072,https://kmrentaleq.com/Overhead-Fabric-6x6-Grid-Cloth.html,Overhead Fabric | 6x6' | Grid Cloth,Rental Duration (hr),2,,$20.00,$20.00,Rental Sales,Yes,,$12.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/GP1512-1-06.JPG
150671345163,https://kmrentaleq.com/Overhead-Fabric-6x6-Griffolyn-Black-White.html,Overhead Fabric | 6x6' | Griffolyn | Black/White,Rental Duration (hr),2,,$15.00,$15.00,Rental Sales,Yes,,$9.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/GP1189-1-02.JPG
184074816962,https://kmrentaleq.com/Overhead-Fabric-6x6-Griffolyn-White-White.html,Overhead Fabric | 6x6' | Griffolyn | White/White,Rental Duration (hr),2,,$15.00,$15.00,Rental Sales,Yes,,$9.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/AU1088-1.JPG
581192753856,https://kmrentaleq.com/Overhead-Fabric-6x6-Silver-White.html,Overhead Fabric | 6x6' | Silver/White,Rental Duration (hr),2,,$10.00,$10.00,Rental Sales,Yes,,$6.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/GP1014-1-01.jpg
430496802622,https://kmrentaleq.com/Overhead-Fabric-6x6-Single-Net-Black.html,Overhead Fabric | 6x6' | Single Net | Black,Rental Duration (hr),2,,$10.00,$10.00,Rental Sales,Yes,,$6.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/GP1191-1-04.jpg
116548282655,https://kmrentaleq.com/Overhead-Fabric-6x6-Solid-Black.html,Overhead Fabric | 6x6' | Solid | Black,Rental Duration (hr),2,,$10.00,$10.00,Rental Sales,Yes,,$6.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/GP1015-1-03.jpg
956810279022,https://kmrentaleq.com/Overhead-Fabric-6x6-Ultra-Bounce-White-Black-Silver-Bag.html,Overhead Fabric | 6x6' | Ultra Bounce | White/Black | Silver Bag,Rental Duration (hr),2,,$10.00,$10.00,Rental Sales,Yes,,$6.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/CM1587-1-02.jpg
181878506464,https://kmrentaleq.com/Overhead-Fabric-8ftx8ft-1-2-Soft-Frost.html,Overhead Fabric | 8ftx8ft | 1/2 Soft Frost,Rental Duration (hr),2,,$40.00,$40.00,Rental Sales,Yes,,$24.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/8x8-1-2-soft-frost-diffusion-w-bag-14.jpg
278961273819,https://kmrentaleq.com/Overhead-Fabric-8ftx8ft-Magic-Cloth.html,Overhead Fabric | 8ftx8ft | Magic Cloth |,Rental Duration (hr),2,,$35.00,$35.00,Rental Sales,Yes,,$21.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/magic%20cloth%202.jpg
724539371457,https://kmrentaleq.com/Overhead-Fabric-8x8-1-4-Stop-Silk-White.html,Overhead Fabric | 8x8' | 1/4 Stop Silk | White,Rental Duration (hr),2,,$20.00,$20.00,Rental Sales,Yes,,$12.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/GP1217-1-12.jpg
600687813338,https://kmrentaleq.com/Overhead-Fabric-8x8-Bleached-Muslin.html,Overhead Fabric | 8x8' | Bleached Muslin,Rental Duration (hr),2,,$15.00,$15.00,Rental Sales,Yes,,$9.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/GP1218-1-02.JPG
126769641372,https://kmrentaleq.com/Overhead-Fabric-8x8-Blue-Screen.html,Overhead Fabric | 8x8' | Blue Screen,Rental Duration (hr),2,,$25.00,$25.00,Rental Sales,Yes,,$15.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/GP1532-1-01.jpg
638807615082,https://kmrentaleq.com/Overhead-Fabric-8x8-China-Silk.html,Overhead Fabric | 8x8' | China Silk,Rental Duration (hr),2,,$15.00,$15.00,Rental Sales,Yes,,$9.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/GP1217-1-11.jpg
252931829924,https://kmrentaleq.com/Overhead-Fabric-8x8-Claycoat.html,Overhead Fabric | 8x8' | Claycoat,Rental Duration (hr),2,,$15.00,$15.00,Rental Sales,Yes,,$9.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/CM1587-1-04.jpg
514186041949,https://kmrentaleq.com/Overhead-Fabric-8x8-Double-Net-Black.html,Overhead Fabric | 8x8' | Double Net Black,Rental Duration (hr),2,,$15.00,$15.00,Rental Sales,Yes,,$9.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/GP1191-1-07.jpg
475341192994,https://kmrentaleq.com/Overhead-Fabric-8x8-Green-Screen.html,Overhead Fabric | 8x8' | Green Screen,Rental Duration (hr),2,,$25.00,$25.00,Rental Sales,Yes,,$15.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/GP1194-1-01.jpg
403622984446,https://kmrentaleq.com/Overhead-Fabric-8x8-Grid-Cloth.html,Overhead Fabric | 8x8' | Grid Cloth,Rental Duration (hr),2,,$30.00,$30.00,Rental Sales,Yes,,$18.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/quarter%20grid%20cloth.jpg
373654000081,https://kmrentaleq.com/Overhead-Fabric-8x8-Griffolyn-Black-White.html,Overhead Fabric | 8x8' | Griffolyn | Black/White,Rental Duration (hr),2,,$30.00,$30.00,Rental Sales,Yes,,$18.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/GP1189-1-03.JPG
951212991396,https://kmrentaleq.com/Overhead-Fabric-8x8-Halo-Silk-1-1-2-Stop-White.html,Overhead Fabric | 8x8' | Halo Silk 1 1/2 Stop | White,Rental Duration (hr),2,,$15.00,$15.00,Rental Sales,Yes,,$9.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/LT3192-1-06.jpg
142257094782,https://kmrentaleq.com/Overhead-Fabric-8x8-Halo-Silk-1-Stop-White.html,Overhead Fabric | 8x8' | Halo Silk 1 Stop | White,Rental Duration (hr),2,,$15.00,$15.00,Rental Sales,Yes,,$9.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/LT3192-1-05.jpg
912222335761,https://kmrentaleq.com/Overhead-Fabric-8x8-Silk-Black.html,Overhead Fabric | 8x8' | Silk | Black,Rental Duration (hr),2,,$15.00,$15.00,Rental Sales,Yes,,$9.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/GP1015-1-05.jpg
127544865155,https://kmrentaleq.com/Overhead-Fabric-8x8-Silver-Lame.html,Overhead Fabric | 8x8' | Silver Lame,Rental Duration (hr),2,,$15.00,$15.00,Rental Sales,Yes,,$9.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/GP1014-1-02.jpg
113092020837,https://kmrentaleq.com/Overhead-Fabric-8x8-Single-Net.html,Overhead Fabric | 8x8' | Single Net,Rental Duration (hr),2,,$20.00,$20.00,Rental Sales,Yes,,$12.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/GP1191-1-06.jpg
930236306139,https://kmrentaleq.com/Overhead-Fabric-8x8-Solid-Black.html,Overhead Fabric | 8x8' | Solid | Black,Rental Duration (hr),2,,$15.00,$15.00,Rental Sales,Yes,,$9.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/GP1015-1-04.jpg
686216918401,https://kmrentaleq.com/Overhead-Fabric-8x8-Ultra-Bounce-White-Black.html,Overhead Fabric | 8x8' | Ultra Bounce | White/Black,Rental Duration (hr),2,,$15.00,$15.00,Rental Sales,Yes,,$9.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/CM1587-1-03.jpg
241626423934,https://kmrentaleq.com/Overhead-Fabric-8x8-Unbleached-Muslin.html,Overhead Fabric | 8x8' | Unbleached Muslin,Rental Duration (hr),2,,$15.00,$15.00,Rental Sales,Yes,,$9.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/VD1291-1-02.jpg
117856079693,https://kmrentaleq.com/Overhead-Fabric-8x8-grid-cloth-silent.html,Overhead Fabric | 8x8' | Grid Cloth | Silent |,Rental Duration (hr),2,,$40.00,$40.00,Rental Sales,Yes,,$24.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/lite%20grid%20silent.jpg
426939591429,https://kmrentaleq.com/Overhead-Fabric-8x8-lite-grid-silent.html,Overhead Fabric | 8x8' | Lite Grid | Silent,Rental Duration (hr),2,,$30.00,$30.00,Rental Sales,Yes,,$18.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/lite%20grid%20silent-01.jpg
719777885965,https://kmrentaleq.com/P-Tap-To-Mini-XLR-Long-Cable.html,P-Tap To Mini XLR Long Cable,Rental Duration (hr),2,,$5.00,$5.00,Rental Sales,Yes,,$3.00,Cost of Goods Sold,3rd Party Equipment,Power & Media,https://kmrentaleq.com/images/P/CM1525-1-01.jpg
102017575006,https://kmrentaleq.com/P-Tap-To-Mini-XLR-Short-Cable.html,P-Tap To Mini XLR Short Cable,Rental Duration (hr),2,,$5.00,$5.00,Rental Sales,Yes,,$3.00,Cost of Goods Sold,3rd Party Equipment,Power & Media,https://kmrentaleq.com/images/P/CM1525-1.jpg
702015411036,https://kmrentaleq.com/Panasonic-Monitor-17-BT-LH1710-Kit.html,"Panasonic | Monitor | 17"" | BT-LH1710 | Kit",Rental Duration (hr),2,,$150.00,$150.00,Rental Sales,Yes,"Panasonic Monitor 17"" BT-LH1710 | BNC 25' | BNC 50' | AC Power Cord 3-Pin 18 AWG | Matthews Monitor Mount VESA | Porta Brace Monitor Case MO-17 | Porta Brace Shoulder Strap HB-1040",$90.00,Cost of Goods Sold,3rd Party Equipment,Accessories & Control,https://kmrentaleq.com/images/P/DG1139-1.jpg
244270632303,https://kmrentaleq.com/Par-Can-64T-1000W.html,Par Can | 64T | 1000W,Rental Duration (hr),2,,$25.00,$25.00,Rental Sales,Yes,,$15.00,Cost of Goods Sold,3rd Party Equipment,Lighting,https://kmrentaleq.com/images/P/LT1181-1.jpg
